date,bubbles,vnindex,vnindex_growth,Imports of goods and services (annual % growth),Exports of goods and services (constant 2015 US$),Final consumption expenditure (constant 2015 US$),General government final consumption expenditure (annual % growth),Current account balance (% of GDP),Lending interest rate (%),Consumer price index (2010 = 100),Broad money (current LCU),Net domestic credit (current LCU),"Official exchange rate (LCU per US$, period average)",Imports of goods and services (% of GDP),Gross capital formation (annual % growth),Broad money to total reserves ratio,Monetary Sector credit to private sector (% GDP),Gross domestic savings (% of GDP),GDP growth (annual %),GNI (constant 2015 US$),Trade (% of GDP),Domestic credit to private sector (% of GDP),Deposit interest rate (%),Broad money growth (annual %),"Personal remittances, received (current US$)","Foreign direct investment, net (BoP, current US$)","Net primary income (BoP, current US$)","Primary income payments (BoP, current US$)",Gross capital formation (constant 2015 US$),Exports of goods and services (annual % growth),Gross national expenditure (% of GDP),Final consumption expenditure (annual % growth),"Total debt service (% of exports of goods, services and primary income)","Use of IMF credit (DOD, current US$)","Interest rate spread (lending rate minus deposit rate, %)","Inflation, consumer prices (annual %)",GNI growth (annual %),GDP (constant 2015 US$),Exports of goods and services (% of GDP),Gross national expenditure (constant 2015 US$),Final consumption expenditure (% of GDP),Households and NPISHs Final consumption expenditure (annual % growth),"Unemployment, total (% of total labor force) (modeled ILO estimate)","Personal remittances, received (% of GDP)","Goods exports (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Current account balance (BoP, current US$)","Imports of goods and services (BoP, current US$)","Multilateral debt service (TDS, current US$)","Debt service on external debt, total (TDS, current US$)",Short-term debt (% of total external debt),"IBRD loans and IDA credits (DOD, current US$)","External debt stocks, total (DOD, current US$)",Public and publicly guaranteed debt service (% of GNI),Total debt service (% of GNI),Households and NPISHs Final consumption expenditure (constant 2015 US$),General government final consumption expenditure (% of GDP)
7/1/2013,0,480.04,-0.07,16.42729229,1.45E+11,1.50E+11,4.590001086,3.831333001,9.453846155,141.0420161,4.64E+15,4.20E+15,21048.96154,64.99684686,7.614043183,7.312129038,78.87352365,32.450569,6.021286774,2.09E+11,133.3039726,78.87352365,6.395576923,20.50591926,11538461538,-7539538462,-8148000000,8451615385,67385360536,14.99789644,97.80332168,5.592375998,3.708791695,469321703.1,3.058269231,5.242148447,5.680302326,2.18E+11,68.30712577,2.18E+11,67.549431,5.781537127,1.287692308,5.14345549,1.42E+11,7215076923,8614076923,1.46E+11,678354606.2,5719833412,18.68726923,11775265923,69237278278,1.439443929,2.628855742,1.27E+11,10.59378653
8/1/2013,0,492.43,0.03,15.92851129,1.46E+11,1.51E+11,4.199981006,3.860939168,9.322371796,141.4756284,4.70E+15,4.25E+15,21065.46795,65.13269593,7.857140198,7.251205707,79.06144076,32.48637997,6.088113421,2.10E+11,133.6550625,79.06144076,6.289230769,20.37826913,11615384615,-7624615385,-8264000000,8570846154,67833734844,14.59494833,97.77336641,5.601794199,3.786144271,467113457.8,3.033141026,5.049216117,5.731738795,2.19E+11,68.52236657,2.19E+11,67.51362003,5.864618221,1.283076923,5.142921959,1.43E+11,7445230769,8738230769,1.47E+11,682171634.5,5889804900,18.70210769,11827785769,69773423045,1.460028967,2.690823548,1.27E+11,10.54773231
9/3/2013,0,472.17,-0.04,15.42973029,1.48E+11,1.52E+11,3.809960925,3.890545335,9.190897437,141.9092407,4.76E+15,4.30E+15,21081.97436,65.268545,8.100237214,7.190282377,79.24935787,32.52219094,6.154940068,2.11E+11,134.0061524,79.24935787,6.182884615,20.250619,11692307692,-7709692308,-8380000000,8690076923,68282109152,14.19200021,97.74341114,5.6112124,3.863496847,464905212.6,3.008012821,4.856283787,5.783175264,2.20E+11,68.73760737,2.20E+11,67.47780906,5.947699315,1.278461538,5.142388429,1.44E+11,7675384615,8862384615,1.48E+11,685988662.8,6059776388,18.71694615,11880305615,70309567812,1.480614004,2.752791355,1.28E+11,10.50167808
10/1/2013,0,492.24,0.04,14.93094929,1.49E+11,1.52E+11,3.419940845,3.920151503,9.059423078,142.342853,4.83E+15,4.34E+15,21098.48077,65.40439406,8.343334229,7.129359046,79.43727497,32.55800191,6.221766715,2.12E+11,134.3572422,79.43727497,6.076538462,20.12296887,11769230769,-7794769231,-8496000000,8809307692,68730483460,13.7890521,97.71345586,5.620630601,3.940849423,462696967.3,2.982884615,4.663351457,5.834611733,2.21E+11,68.95284816,2.21E+11,67.44199809,6.030780409,1.273846154,5.141854898,1.46E+11,7905538462,8986538462,1.49E+11,689805691.1,6229747876,18.73178462,11932825462,70845712579,1.501199042,2.814759161,1.28E+11,10.45562386
11/1/2013,0,497.08,0.01,14.4321683,1.50E+11,1.53E+11,3.029920764,3.94975767,8.927948718,142.7764653,4.89E+15,4.39E+15,21114.98718,65.54024313,8.586431245,7.068435716,79.62519208,32.59381288,6.288593362,2.13E+11,134.7083321,79.62519208,5.970192308,19.99531875,11846153846,-7879846154,-8612000000,8928538462,69178857769,13.38610399,97.68350059,5.630048802,4.018201999,460488722.1,2.95775641,4.470419126,5.886048202,2.22E+11,69.16808896,2.22E+11,67.40618712,6.113861503,1.269230769,5.141321368,1.47E+11,8135692308,9110692308,1.51E+11,693622719.4,6399719364,18.74662308,11985345308,71381857346,1.52178408,2.876726968,1.29E+11,10.40956963
12/2/2013,0,508.53,0.02,13.9333873,1.52E+11,1.53E+11,2.639900684,3.979363838,8.796474359,143.2100776,4.96E+15,4.43E+15,21131.49359,65.67609219,8.82952826,7.007512385,79.81310919,32.62962385,6.355420009,2.14E+11,135.0594219,79.81310919,5.863846154,19.86766862,11923076923,-7964923077,-8728000000,9047769231,69627232077,12.98315587,97.65354531,5.639467003,4.095554575,458280476.8,2.932628205,4.277486796,5.937484671,2.23E+11,69.38332976,2.23E+11,67.37037615,6.196942597,1.264615385,5.140787837,1.49E+11,8365846154,9234846154,1.52E+11,697439747.7,6569690852,18.76146154,12037865154,71918002113,1.542369117,2.938694774,1.29E+11,10.36351541
1/2/2014,0,504.51,-0.01,13.61066667,1.55E+11,1.55E+11,2.679510304,3.63496825,8.545961538,143.7134345,5.08E+15,4.55E+15,21190.27442,66.28728213,9.115430894,7.136517145,80.80088756,32.46135995,6.465702046,2.16E+11,136.1415663,80.80088756,5.679807692,19.3683586,12076923077,-8253846154,-9098384615,9427230769,70594656311,12.67910799,97.9676564,5.879376506,4.145606247,454544898.4,2.866153846,3.818911884,5.963706122,2.25E+11,69.85428419,2.26E+11,67.53864005,6.473099484,1.305384615,5.16280839,1.51E+11,8135461538,8482076923,1.54E+11,684369970.1,6731269844,18.51701538,12132535154,72867898470,1.534341921,2.994415338,1.31E+11,10.34341894
2/6/2014,0,554.68,0.1,13.78672704,1.56E+11,1.56E+11,3.109140006,3.260966495,8.426923077,143.7831792,5.14E+15,4.62E+15,21232.54885,66.76262299,9.158236513,7.326445235,81.60074881,32.25728509,6.509157436,2.17E+11,136.8726208,81.60074881,5.602115385,18.99669871,12153846154,-8457692308,-9352769231,9687461538,71113706236,12.77800821,98.31172276,6.109867807,4.118305343,453017565.2,2.824807692,3.553269303,5.938491103,2.26E+11,70.10999783,2.27E+11,67.74271491,6.666175278,1.350769231,5.185362474,1.52E+11,7674923077,7605153846,1.56E+11,667483164.2,6722877347,18.25773077,12174685308,73281650059,1.505729687,2.988168095,1.32E+11,10.36937671
3/3/2014,0,573.38,0.03,13.96278741,1.58E+11,1.57E+11,3.538769707,2.88696474,8.307884615,143.8529238,5.19E+15,4.69E+15,21274.82327,67.23796386,9.201042131,7.516373325,82.40061007,32.05321022,6.552612826,2.18E+11,137.6036753,82.40061007,5.524423077,18.62503882,12230769231,-8661538462,-9607153846,9947692308,71632756162,12.87690844,98.65578912,6.340359109,4.091004439,451490232,2.783461538,3.287626721,5.913276085,2.27E+11,70.36571146,2.29E+11,67.94678978,6.859251071,1.396153846,5.207916557,1.53E+11,7214384615,6728230769,1.57E+11,650596358.3,6714484851,17.99844615,12216835462,73695401649,1.477117453,2.981920853,1.33E+11,10.39533447
4/1/2014,0,583.85,0.02,14.13884778,1.59E+11,1.58E+11,3.968399409,2.512962985,8.188846154,143.9226685,5.25E+15,4.76E+15,21317.09769,67.71330473,9.243847749,7.706301416,83.20047132,31.84913536,6.596068215,2.19E+11,138.3347298,83.20047132,5.446730769,18.25337893,12307692308,-8865384615,-9861538462,10207923077,72151806087,12.97580867,98.99985547,6.57085041,4.063703535,449962898.8,2.742115385,3.02198414,5.888061067,2.29E+11,70.6214251,2.30E+11,68.15086464,7.052326865,1.441538462,5.23047064,1.54E+11,6753846154,5851307692,1.59E+11,633709552.4,6706092355,17.73916154,12258985615,74109153238,1.448505219,2.97567361,1.34E+11,10.42129224
5/5/2014,0,564.85,-0.03,14.31490815,1.61E+11,1.59E+11,4.39802911,2.13896123,8.069807692,143.9924131,5.31E+15,4.83E+15,21359.37212,68.18864559,9.286653368,7.896229506,84.00033258,31.64506049,6.639523605,2.20E+11,139.0657843,84.00033258,5.369038462,17.88171904,12384615385,-9069230769,-10115923077,10468153846,72670856013,13.07470889,99.34392183,6.801341712,4.036402631,448435565.6,2.700769231,2.756341558,5.862846048,2.30E+11,70.87713873,2.32E+11,68.35493951,7.245402658,1.486923077,5.253024724,1.55E+11,6293307692,4974384615,1.60E+11,616822746.5,6697699858,17.47987692,12301135769,74522904828,1.419892985,2.969426367,1.35E+11,10.44725
6/2/2014,0,556.8,-0.01,14.49096852,1.63E+11,1.60E+11,4.827658812,1.764959475,7.950769231,144.0621577,5.37E+15,4.90E+15,21401.64654,68.66398646,9.329458986,8.086157596,84.80019384,31.44098562,6.682978995,2.21E+11,139.7968388,84.80019384,5.291346154,17.51005915,12461538462,-9273076923,-10370307692,10728384615,73189905939,13.17360912,99.68798819,7.031833013,4.009101727,446908232.4,2.659423077,2.490698976,5.83763103,2.31E+11,71.13285237,2.33E+11,68.55901438,7.438478452,1.532307692,5.275578807,1.56E+11,5832769231,4097461538,1.61E+11,599935940.6,6689307362,17.22059231,12343285923,74936656417,1.391280751,2.963179124,1.36E+11,10.47320777
7/1/2014,0,578.07,0.04,14.6670289,1.64E+11,1.61E+11,5.257288513,1.39095772,7.831730769,144.1319024,5.42E+15,4.96E+15,21443.92096,69.13932733,9.372264604,8.276085686,85.60005509,31.23691076,6.726434385,2.21E+11,140.5278933,85.60005509,5.213653846,17.13839926,12538461538,-9476923077,-10624692308,10988615385,73708955864,13.27250935,100.0320545,7.262324315,3.981800822,445380899.3,2.618076923,2.225056395,5.812416012,2.32E+11,71.388566,2.35E+11,68.76308924,7.631554245,1.577692308,5.29813289,1.56E+11,5372230769,3220538462,1.63E+11,583049134.8,6680914866,16.96130769,12385436077,75350408007,1.362668518,2.956931882,1.36E+11,10.49916553
8/1/2014,0,593.9,0.03,14.84308927,1.66E+11,1.62E+11,5.686918215,1.016955965,7.712692308,144.201647,5.48E+15,5.03E+15,21486.19538,69.6146682,9.415070222,8.466013776,86.39991635,31.03283589,6.769889775,2.22E+11,141.2589478,86.39991635,5.135961538,16.76673937,12615384615,-9680769231,-10879076923,11248846154,74228005790,13.37140958,100.3761209,7.492815616,3.954499918,443853566.1,2.576730769,1.959413813,5.787200994,2.33E+11,71.64427964,2.36E+11,68.96716411,7.824630039,1.623076923,5.320686973,1.57E+11,4911692308,2343615385,1.64E+11,566162328.9,6672522370,16.70202308,12427586231,75764159596,1.334056284,2.950684639,1.37E+11,10.5251233
9/3/2014,0,640.75,0.08,15.01914964,1.68E+11,1.63E+11,6.116547916,0.64295421,7.593653846,144.2713916,5.54E+15,5.10E+15,21528.46981,70.09000906,9.457875841,8.655941866,87.19977761,30.82876102,6.813345165,2.23E+11,141.9900023,87.19977761,5.058269231,16.39507948,12692307692,-9884615385,-11133461538,11509076923,74747055716,13.4703098,100.7201873,7.723306918,3.927199014,442326232.9,2.535384615,1.693771231,5.761985975,2.34E+11,71.89999327,2.38E+11,69.17123898,8.017705832,1.668461538,5.343241057,1.58E+11,4451153846,1466692308,1.65E+11,549275523,6664129873,16.44273846,12469736385,76177911186,1.30544405,2.944437396,1.38E+11,10.55108106
10/1/2014,0,609.27,-0.05,15.19521001,1.69E+11,1.64E+11,6.546177618,0.268952455,7.474615385,144.3411363,5.60E+15,5.17E+15,21570.74423,70.56534993,9.500681459,8.845869957,87.99963886,30.62468616,6.856800554,2.24E+11,142.7210568,87.99963886,4.980576923,16.02341959,12769230769,-10088461538,-11387846154,11769307692,75266105641,13.56921003,101.0642536,7.953798219,3.89989811,440798899.7,2.494038462,1.42812865,5.736770957,2.36E+11,72.15570691,2.39E+11,69.37531384,8.210781626,1.713846154,5.36579514,1.59E+11,3990615385,589769230.8,1.67E+11,532388717.1,6655737377,16.18345385,12511886538,76591662775,1.276831816,2.938190153,1.39E+11,10.57703883
11/3/2014,0,603.15,-0.01,15.37127038,1.71E+11,1.65E+11,6.975807319,-0.1050493,7.355576923,144.4108809,5.65E+15,5.24E+15,21613.01865,71.0406908,9.543487077,9.035798047,88.79950012,30.42061129,6.900255944,2.25E+11,143.4521113,88.79950012,4.902884615,15.6517597,12846153846,-10292307692,-11642230769,12029538462,75785155567,13.66811026,101.40832,8.184289521,3.872597206,439271566.5,2.452692308,1.162486068,5.711555939,2.37E+11,72.41142054,2.41E+11,69.57938871,8.403857419,1.759230769,5.388349223,1.60E+11,3530076923,-287153846.2,1.68E+11,515501911.2,6647344881,15.92416923,12554036692,77005414365,1.248219582,2.931942911,1.40E+11,10.60299659
12/1/2014,0,568.01,-0.06,15.54733075,1.72E+11,1.66E+11,7.405437021,-0.479051055,7.236538462,144.4806256,5.71E+15,5.31E+15,21655.29308,71.51603166,9.586292696,9.225726137,89.59936137,30.21653643,6.943711334,2.26E+11,144.1831658,89.59936137,4.825192308,15.28009981,12923076923,-10496153846,-11896615385,12289769231,76304205492,13.76701048,101.7523863,8.414780822,3.845296302,437744233.3,2.411346154,0.896843487,5.68634092,2.38E+11,72.66713418,2.42E+11,69.78346357,8.596933213,1.804615385,5.410903307,1.61E+11,3069538462,-1164076923,1.70E+11,498615105.3,6638952384,15.66488462,12596186846,77419165954,1.219607348,2.925695668,1.41E+11,10.62895436
1/5/2015,0,544.45,-0.04,15.38284579,1.76E+11,1.68E+11,7.527391583,-0.768733374,7.105384615,144.8470596,5.85E+15,5.45E+15,21715.8316,71.93836092,9.646994434,9.344544127,91.04997172,30.07801213,6.964308454,2.28E+11,144.9523193,91.04997172,4.769615385,15.13704892,13076923077,-10769230769,-12304307692,12722615385,77406033553,13.64576182,102.0013348,8.446145947,3.821881147,435214437.3,2.335769231,0.787896848,5.694438229,2.40E+11,73.0139584,2.45E+11,69.92198787,8.610006311,1.85,5.434378875,1.63E+11,2930153846,-1835923077,1.72E+11,490245764.8,6685113971,15.36274615,12674611231,78435422165,1.207321611,2.927264817,1.43E+11,10.63517863
2/2/2015,0,570.37,0.05,15.04230046,1.77E+11,1.69E+11,7.219716444,-0.684413939,7.093269231,145.1437491,5.93E+15,5.52E+15,21734.0957,71.88534932,9.664890554,9.273434027,91.70072081,30.1435627,6.941450184,2.29E+11,144.9904183,91.70072081,4.791730769,15.36565791,13153846154,-10838461538,-12457615385,12895230769,77988811688,13.42561293,101.9062169,8.24701977,3.825766896,434211974.4,2.301538462,0.944592792,5.727750556,2.41E+11,73.10506899,2.47E+11,69.8564373,8.430003616,1.85,5.435300361,1.64E+11,3251307692,-1630846154,1.73E+11,498763230.2,6739668053,15.31989231,12710885462,79037926786,1.223648108,2.93508121,1.43E+11,10.61544513
3/2/2015,0,590.73,0.04,14.70175513,1.79E+11,1.70E+11,6.912041305,-0.600094503,7.081153846,145.4404385,6.01E+15,5.59E+15,21752.35981,71.83233771,9.682786673,9.202323927,92.35146989,30.20911327,6.918591914,2.30E+11,145.0285173,92.35146989,4.813846154,15.59426691,13230769231,-10907692308,-12610923077,13067846154,78571589823,13.20546404,101.811099,8.047893592,3.829652645,433209511.6,2.267307692,1.101288735,5.761062883,2.43E+11,73.19617959,2.48E+11,69.79088673,8.250000921,1.85,5.436221846,1.65E+11,3572461538,-1425769231,1.74E+11,507280695.6,6794222136,15.27703846,12747159692,79640431407,1.239974605,2.942897602,1.44E+11,10.59571164
4/1/2015,0,538.91,-0.09,14.36120981,1.80E+11,1.70E+11,6.604366167,-0.515775068,7.069038462,145.7371279,6.09E+15,5.67E+15,21770.62391,71.7793261,9.700682793,9.131213827,93.00221898,30.27466384,6.895733644,2.31E+11,145.0666162,93.00221898,4.835961538,15.8228759,13307692308,-10976923077,-12764230769,13240461538,79154367958,12.98531514,101.7159811,7.848767415,3.833538393,432207048.8,2.233076923,1.257984679,5.79437521,2.44E+11,73.28729018,2.50E+11,69.72533616,8.069998225,1.85,5.437143331,1.67E+11,3893615385,-1220692308,1.74E+11,515798161,6848776218,15.23418462,12783433923,80242936028,1.256301103,2.950713995,1.45E+11,10.57597815
5/4/2015,0,545.08,0.01,14.02066448,1.82E+11,1.71E+11,6.296691028,-0.431455632,7.056923077,146.0338174,6.17E+15,5.74E+15,21788.88801,71.7263145,9.718578913,9.060103727,93.65296807,30.34021441,6.872875374,2.32E+11,145.1047152,93.65296807,4.858076923,16.0514849,13384615385,-11046153846,-12917538462,13413076923,79737146093,12.76516625,101.6208632,7.649641238,3.837424142,431204585.9,2.198846154,1.414680622,5.827687537,2.45E+11,73.37840077,2.51E+11,69.65978559,7.88999553,1.85,5.438064817,1.68E+11,4214769231,-1015615385,1.75E+11,524315626.4,6903330301,15.19133077,12819708154,80845440649,1.2726276,2.958530387,1.45E+11,10.55624465
6/1/2015,0,574.98,0.05,13.68011915,1.83E+11,1.72E+11,5.989015889,-0.347136196,7.044807692,146.3305068,6.25E+15,5.81E+15,21807.15211,71.67330289,9.736475033,8.988993627,94.30371716,30.40576498,6.850017104,2.33E+11,145.1428142,94.30371716,4.880192308,16.28009389,13461538462,-11115384615,-13070846154,13585692308,80319924228,12.54501736,101.5257453,7.450515061,3.841309891,430202123.1,2.164615385,1.571376566,5.860999864,2.46E+11,73.46951136,2.52E+11,69.59423502,7.709992835,1.85,5.438986302,1.69E+11,4535923077,-810538461.5,1.76E+11,532833091.8,6957884383,15.14847692,12855982385,81447945270,1.288954097,2.966346779,1.46E+11,10.53651116
7/1/2015,0,591.5,0.03,13.33957382,1.85E+11,1.73E+11,5.68134075,-0.262816761,7.032692308,146.6271962,6.32E+15,5.88E+15,21825.41622,71.62029128,9.754371152,8.917883526,94.95446624,30.47131554,6.827158833,2.35E+11,145.1809132,94.95446624,4.902307692,16.50870289,13538461538,-11184615385,-13224153846,13758307692,80902702363,12.32486847,101.4306275,7.251388883,3.84519564,429199660.3,2.130384615,1.728072509,5.89431219,2.48E+11,73.56062196,2.54E+11,69.52868446,7.52999014,1.85,5.439907787,1.70E+11,4857076923,-605461538.5,1.77E+11,541350557.3,7012438466,15.10562308,12892256615,82050449890,1.305280594,2.974163172,1.47E+11,10.51677767
8/3/2015,0,609.47,0.03,12.99902849,1.86E+11,1.74E+11,5.373665611,-0.178497325,7.020576923,146.9238856,6.40E+15,5.95E+15,21843.68032,71.56727967,9.772267272,8.846773426,95.60521533,30.53686611,6.804300563,2.36E+11,145.2190122,95.60521533,4.924423077,16.73731188,13615384615,-11253846154,-13377461538,13930923077,81485480498,12.10471958,101.3355096,7.052262706,3.849081389,428197197.5,2.096153846,1.884768453,5.927624517,2.49E+11,73.65173255,2.55E+11,69.46313389,7.349987445,1.85,5.440829272,1.71E+11,5178230769,-400384615.4,1.78E+11,549868022.7,7066992548,15.06276923,12928530846,82652954511,1.321607091,2.981979564,1.48E+11,10.49704418
9/1/2015,0,562.31,-0.08,12.65848316,1.88E+11,1.75E+11,5.065990472,-0.094177889,7.008461538,147.2205751,6.48E+15,6.02E+15,21861.94442,71.51426807,9.790163392,8.775663326,96.25596442,30.60241668,6.781442293,2.37E+11,145.2571112,96.25596442,4.946538462,16.96592088,13692307692,-11323076923,-13530769231,14103538462,82068258633,11.88457069,101.2403917,6.853136529,3.852967138,427194734.6,2.061923077,2.041464396,5.960936844,2.50E+11,73.74284314,2.56E+11,69.39758332,7.16998475,1.85,5.441750758,1.72E+11,5499384615,-195307692.3,1.79E+11,558385488.1,7121546631,15.01991538,12964805077,83255459132,1.337933588,2.989795956,1.48E+11,10.47731068
10/1/2015,0,563.54,0,12.31793784,1.89E+11,1.75E+11,4.758315334,-0.009858454,6.996346154,147.5172645,6.56E+15,6.10E+15,21880.20852,71.46125646,9.808059512,8.704553226,96.90671351,30.66796725,6.758584023,2.38E+11,145.2952101,96.90671351,4.968653846,17.19452987,13769230769,-11392307692,-13684076923,14276153846,82651036768,11.66442179,101.1452738,6.654010352,3.856852886,426192271.8,2.027692308,2.19816034,5.994249171,2.51E+11,73.83395373,2.58E+11,69.33203275,6.989982054,1.85,5.442672243,1.74E+11,5820538462,9769230.769,1.79E+11,566902953.5,7176100713,14.97706154,13001079308,83857963753,1.354260086,2.997612349,1.49E+11,10.45757719
11/2/2015,0,602.76,0.07,11.97739251,1.91E+11,1.76E+11,4.450640195,0.074460982,6.984230769,147.8139539,6.64E+15,6.17E+15,21898.47263,71.40824485,9.825955631,8.633443126,97.55746259,30.73351782,6.735725753,2.39E+11,145.3333091,97.55746259,4.990769231,17.42313887,13846153846,-11461538462,-13837384615,14448769231,83233814903,11.4442729,101.0501559,6.454884174,3.860738635,425189809,1.993461538,2.354856283,6.027561498,2.53E+11,73.92506433,2.59E+11,69.26648218,6.809979359,1.85,5.443593728,1.75E+11,6141692308,214846153.8,1.80E+11,575420418.9,7230654796,14.93420769,13037353538,84460468374,1.370586583,3.005428741,1.50E+11,10.4378437
12/1/2015,0,570.41,-0.05,11.63684718,1.92E+11,1.77E+11,4.142965056,0.158780417,6.972115385,148.1106434,6.72E+15,6.24E+15,21916.73673,71.35523325,9.843851751,8.562333026,98.20821168,30.79906839,6.712867483,2.40E+11,145.3714081,98.20821168,5.012884615,17.65174786,13923076923,-11530769231,-13990692308,14621384615,83816593038,11.22412401,100.955038,6.255757997,3.864624384,424187346.1,1.959230769,2.511552227,6.060873825,2.54E+11,74.01617492,2.61E+11,69.20093161,6.629976664,1.85,5.444515214,1.76E+11,6462846154,419923076.9,1.81E+11,583937884.3,7285208878,14.89135385,13073627769,85062972995,1.38691308,3.013245134,1.50E+11,10.4181102
1/4/2016,0,574.41,0.01,11.82805402,1.97E+11,1.79E+11,3.971803537,0.179315621,6.968269231,148.8092035,6.87E+15,6.37E+15,21968.46897,71.91109349,9.891207282,8.382716879,99.25227339,30.9417363,6.709253718,2.42E+11,146.6072429,99.25227339,5.017628205,17.60158851,14076923077,-11755384615,-14363153846,15020461538,85064484976,11.48470924,100.8274766,6.126569723,4.026499067,425117281.8,1.950641026,2.733787302,6.10296858,2.56E+11,74.69614942,2.64E+11,69.0582637,6.507669408,1.851538462,5.436662261,1.80E+11,6786461538,450076923.1,1.85E+11,601481573.7,7818112733,15.32457692,13230933846,87075825492,1.390422382,3.183195663,1.52E+11,10.37811131
2/1/2016,0,540.56,-0.06,12.35980619,1.99E+11,1.80E+11,4.108317158,0.115531389,6.976538462,149.2110742,6.95E+15,6.43E+15,22001.93711,72.51996534,9.920666694,8.274210832,99.64558601,31.01885363,6.728498224,2.43E+11,147.8049786,99.64558601,5.00025641,17.32282016,14153846154,-11910769231,-14582307692,15246923077,85729598780,11.96544336,100.795033,6.196507625,4.184488,427049680.3,1.976282051,2.799326434,6.111751008,2.58E+11,75.28501332,2.65E+11,68.98114637,6.565364846,1.853076923,5.427887822,1.83E+11,6788923077,275153846.2,1.88E+11,610507797.7,8296462505,15.80065385,13351965692,88486173367,1.377605187,3.345329799,1.53E+11,10.35784592
3/1/2016,0,561.56,0.04,12.89155836,2.02E+11,1.81E+11,4.244830778,0.051747157,6.984807692,149.612945,7.02E+15,6.49E+15,22035.40525,73.12883719,9.950126105,8.165704786,100.0388986,31.09597097,6.747742729,2.44E+11,149.0027144,100.0388986,4.982884615,17.04405181,14230769231,-12066153846,-14801461538,15473384615,86394712583,12.44617748,100.7625895,6.266445528,4.342476934,428982078.7,2.001923077,2.864865566,6.120533436,2.59E+11,75.87387723,2.67E+11,68.90402903,6.623060285,1.854615385,5.419113384,1.86E+11,6791384615,100230769.2,1.91E+11,619534021.7,8774812277,16.27673077,13472997538,89896521243,1.364787993,3.507463936,1.54E+11,10.33758052
4/1/2016,0,558.43,-0.01,13.42331053,2.04E+11,1.82E+11,4.381344399,-0.012037076,6.993076923,150.0148157,7.10E+15,6.55E+15,22068.8734,73.73770905,9.979585517,8.057198739,100.4322112,31.1730883,6.766987234,2.46E+11,150.2004501,100.4322112,4.965512821,16.76528346,14307692308,-12221538462,-15020615385,15699846154,87059826387,12.9269116,100.730146,6.33638343,4.500465868,430914477.2,2.027564102,2.930404699,6.129315863,2.61E+11,76.46274113,2.68E+11,68.8269117,6.680755724,1.856153846,5.410338945,1.89E+11,6793846154,-74692307.69,1.94E+11,628560245.6,9253162049,16.75280769,13594029385,91306869119,1.351970798,3.669598072,1.54E+11,10.31731513
5/4/2016,0,599.07,0.07,13.9550627,2.07E+11,1.83E+11,4.517858019,-0.075821308,7.001346154,150.4166864,7.17E+15,6.61E+15,22102.34154,74.3465809,10.00904493,7.948692692,100.8255239,31.25020564,6.78623174,2.47E+11,151.3981859,100.8255239,4.948141026,16.48651511,14384615385,-12376923077,-15239769231,15926307692,87724940190,13.40764572,100.6977024,6.406321333,4.658454801,432846875.7,2.053205128,2.995943831,6.138098291,2.62E+11,77.05160504,2.70E+11,68.74979436,6.738451162,1.857692308,5.401564507,1.92E+11,6796307692,-249615384.6,1.97E+11,637586469.6,9731511821,17.22888462,13715061231,92717216994,1.339153603,3.831732209,1.55E+11,10.29704973
6/1/2016,0,619.86,0.03,14.48681487,2.09E+11,1.84E+11,4.654371639,-0.13960554,7.009615385,150.8185571,7.25E+15,6.67E+15,22135.80968,74.95545275,10.03850434,7.840186645,101.2188365,31.32732297,6.805476245,2.48E+11,152.5959217,101.2188365,4.930769231,16.20774676,14461538462,-12532307692,-15458923077,16152769231,88390053994,13.88837984,100.6652589,6.476259235,4.816443735,434779274.2,2.078846154,3.061482963,6.146880719,2.63E+11,77.64046894,2.72E+11,68.67267703,6.796146601,1.859230769,5.392790068,1.95E+11,6798769231,-424538461.5,2.00E+11,646612693.6,10209861593,17.70496154,13836093077,94127564870,1.326336408,3.993866346,1.56E+11,10.27678434
7/1/2016,0,640.3,0.03,15.01856705,2.12E+11,1.84E+11,4.79088526,-0.203389772,7.017884615,151.2204279,7.32E+15,6.74E+15,22169.27782,75.5643246,10.06796375,7.731680599,101.6121491,31.40444031,6.82472075,2.49E+11,153.7936574,101.6121491,4.913397436,15.92897841,14538461538,-12687692308,-15678076923,16379230769,89055167797,14.36911396,100.6328154,6.546197138,4.974432669,436711672.6,2.104487179,3.127022095,6.155663147,2.65E+11,78.22933285,2.73E+11,68.59555969,6.85384204,1.860769231,5.38401563,1.97E+11,6801230769,-599461538.5,2.03E+11,655638917.6,10688211366,18.18103846,13957124923,95537912746,1.313519214,4.156000482,1.57E+11,10.25651894
8/1/2016,0,648.38,0.01,15.55031922,2.14E+11,1.85E+11,4.92739888,-0.267174004,7.026153846,151.6222986,7.40E+15,6.80E+15,22202.74596,76.17319645,10.09742316,7.623174552,102.0054617,31.48155764,6.843965255,2.50E+11,154.9913932,102.0054617,4.896025641,15.65021006,14615384615,-12843076923,-15897230769,16605692308,89720281601,14.84984808,100.6003719,6.61613504,5.132421603,438644071.1,2.130128205,3.192561227,6.164445575,2.66E+11,78.81819675,2.75E+11,68.51844236,6.911537479,1.862307692,5.375241191,2.00E+11,6803692308,-774384615.4,2.06E+11,664665141.6,11166561138,18.65711538,14078156769,96948260622,1.300702019,4.318134619,1.58E+11,10.23625355
